Track         : Watkins Glen International (The Glen)
Vehicle       : Test Car D
Driver        : Andrea
Starting Date : 14/05/2006
Starting Time : 19:30:56
Sample Rate   : 20 samples/sec


time    Longitude Acc   Latitude Acc    Accel/Braking G       Lateral G
====    =============   ============    ===============       =========
18.45	-0.026548	0.369186	-0.261383	0.028286
18.50	0.017571	-0.326917	-0.279933	0.051581
18.55	0.019438	-0.323895	-0.367622	0.043261
18.60	-0.003913	0.026776	-0.311973	0.063228
18.65	-0.003101	0.026076	-0.301855	0.028286
18.70	0.003648	0.024005	-0.281619	0.084859
18.75	-0.003118	0.023244	-0.288364	0.099834
18.80	-0.013229	0.023091	-0.278246	0.046589
18.85	-0.008266	0.022850	-0.284992	0.054908
18.90	0.010309	0.405097	-0.311973	0.049917
18.95	0.011160	0.411406	-0.322091	0.043261
19.00	-0.017730	-0.347238	-0.271501	0.024958
19.05	-0.014265	-0.353247	-0.308600	0.001664
19.10	0.010769	0.022790	-0.249578	0.063228
19.15	0.000746	0.022876	-0.332209	0.119800
19.20	-0.020604	0.024949	-0.322091	0.016639
19.25	-0.010154	0.025731	-0.300169	-0.008741
19.30	0.008687	0.024115	-0.276560	0.056572
19.35	-0.002285	0.022390	-0.261383	0.074875
19.40	-0.005432	0.285573	-0.284992	-0.008741
19.45	0.012940	0.280825	-0.305228	-0.043706
19.50	0.003822	-0.250764	-0.333895	0.076539
19.55	-0.016706	-0.244815	-0.263069	0.019967
19.60	-0.007973	0.022806	-0.274874	-0.024476
19.65	0.011645	0.022063	-0.283305	0.046589
19.70	0.002819	0.022907	-0.298482	0.099834
19.75	-0.015247	0.023452	-0.288364	0.001664
19.80	-0.004996	0.023241	-0.279933	0.019967
19.85	0.000124	0.020673	-0.180438	0.053245
19.90	0.000821	0.257522	-0.111298	-0.003497
19.95	0.008554	0.253809	-0.037099	-0.001748
20.00	0.001243	-0.234154	0.022807	0.013311
20.05	-0.000005	-0.240389	0.014035	0.049917
20.10	0.000936	-0.000171	-0.042159	0.066556
20.15	-0.013504	0.000965	0.015789	0.053245
20.20	-0.015321	0.000022	0.001754	-0.045455
20.25	-0.002274	-0.000463	0.003509	0.006656
20.30	0.003393	0.000414	-0.026981	-0.034965
20.35	0.004966	0.001858	-0.038786	0.021631
20.40	0.009315	0.247029	-0.021922	0.001664
20.45	0.010974	0.269204	0.003509	-0.005245
20.50	-0.006656	-0.198252	0.017544	0.038270
20.55	-0.013327	-0.222583	0.021053	-0.054196
20.60	0.004328	0.000220	-0.067454	0.011647
20.65	0.002450	0.005073	-0.136594	0.011647
